,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.9149555504322051,26.01,2.2497356529430963,13.234
1,1.1805298870801926,56.92,1.587151634723634,40.082
2,0.8856644362211228,68.32,1.0670818399895183,61.434
3,0.7101049622893334,75.34,0.8109574865197282,71.422
4,0.6514477461576462,77.43,0.6833319921627679,76.116
5,0.5702906396985054,80.32,0.6081877513157438,78.864
6,0.5623997887969017,80.82,0.5509678965334392,80.68
7,0.508723324239254,82.44,0.5077209326312365,82.372
8,0.4864392828941345,83.05,0.47352771358111934,83.572
9,0.4758445256948471,83.97,0.44596626104601206,84.62
10,0.4723612305521965,83.84,0.4139896423920341,85.618
11,0.44742069989442823,84.56,0.3887284315760483,86.324
12,0.44276956498622894,84.96,0.36535459299526557,87.426
13,0.4494537729024887,85.15,0.34552043459147136,87.932
14,0.4339800474047661,85.0,0.3296855160266237,88.534
15,0.4259247861802578,85.63,0.31394556768791143,89.096
16,0.4248503765463829,85.67,0.2941976279553855,89.824
17,0.45155114844441413,85.15,0.2799742416004696,90.16
18,0.43341962769627573,85.92,0.2749350630223294,90.302
19,0.4311985479295254,85.91,0.26245433646623434,90.832
20,0.4034336946904659,86.88,0.2498279595771409,91.312
21,0.4196427345275879,86.1,0.243171504810643,91.392
22,0.3970243486762047,87.18,0.22995371655430025,91.818
23,0.41392321705818175,86.57,0.22114041653435554,92.254
24,0.42746286779642106,86.48,0.21778213017431977,92.308
25,0.39798688858747483,87.36,0.20773556260654077,92.744
26,0.40897903084754944,87.0,0.19949897969394084,92.982
27,0.411242404282093,87.14,0.19244331573052784,93.29
28,0.40721473559737204,87.11,0.18604632821458075,93.522
29,0.42324163794517516,87.47,0.18208059090215836,93.652
30,0.42501779571175574,87.44,0.1801902691993262,93.652
31,0.44434984669089317,86.74,0.1750663454975466,93.848
32,0.4202409827709198,87.68,0.16245604475097888,94.328
33,0.42402411326766015,86.67,0.16132138512285468,94.264
34,0.4177409020066261,87.64,0.15344892719479472,94.676
35,0.4234345757961273,87.63,0.15093579929312476,94.722
36,0.42302303910255434,87.87,0.1523332149743119,94.648
37,0.43684762001037597,87.67,0.1402163472112335,95.096
38,0.43195608019828796,87.56,0.1374680398275023,95.166
39,0.4163114595413208,87.78,0.1376080602559897,95.136
40,0.420532481521368,87.89,0.13591007874025712,95.234
41,0.46048588953912256,87.53,0.1290532115875455,95.418
42,0.4425840777158737,87.48,0.12903475529892974,95.426
43,0.41073625296354294,88.07,0.12862253479678612,95.472
44,0.41686054587364196,87.72,0.12153188148251427,95.71
45,0.4487030598521233,87.39,0.1208341353194183,95.732
46,0.43206945188343526,88.04,0.11527372441728555,95.906
47,0.4351598101854324,87.86,0.11588952819938245,95.9
48,0.4294431287795305,88.18,0.11205162578131385,96.066
49,0.4280291558802128,88.05,0.10941628166629225,96.166
